ChainId,ContractAddress,SR,MethodId,GasPased,GasUsed,Hash
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,122,0x64778c1f,119415,90551,0xcfb4d2df20b581d89ca7844fac48fa13f2f8f131c9dd64f967fea2e83d8f2185
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,123,0xf452ed4d,83503,70935,0xd15d6788de0e7a3611690a0f3a538e0a386de03a13ab1030e3fa820c295fcd7f
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,124,0x6fb003da,522888,389590,0x2d386263de9385fa0ec5f67966a526ae65769aa6414c5a1e6a9e66126bb24498
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,125,0x6fb003da,653277,622049,0xb319f3c804f3a74ec2458b892da7915b28430e4a5c2a2e290165cbf625052de3
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,126,0x64778c1f,119355,90503,0xa1f2f0b3e106ddb30dca803146dce95c92f8f16d932b6381e9ddcf6fec214588
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,127,0x6fb003da,501535,497995,0xc8f497e0083b21c348b86bd3a0ccfd521bd8f22b987d1f9e6f4ff5a3c2c0b56e
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,128,0xf452ed4d,83450,70887,0x0615b46cfe9c9e32bea538c79ea7b5e36e266972ea88795451b843dc499f64d2
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,129,0x6fb003da,501535,497995,0x4c0a18ed8dcd0a7f5c1884fefde1ae1015dfdcb805e5f9b43c2a1bcbad3d6b17
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,130,0x6fb003da,497493,316652,0x9d6765a9a7a2c905a5a26686c060c2756ff1e943f054742f40060aabcf507d6c
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,131,0x64778c1f,119400,90539,0xc799908db551958ed7eefb98e0c2a99b5158d592d607b16161ce5053b3485fbb
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,132,0xf452ed4d,83490,70923,0x0478dbd746e3ec67614fb5ab25a5aa3a9954fbc7f5498fb1bd122e29b7c83ba3
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,133,0xf452ed4d,83490,70923,0x8ab6c64a44bf5590ed748463aa898eb3f7e95cba4789053241885ac718acc11c
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,134,0x6fb003da,614232,391093,0xb0377e7032216a2d7cc0c486f66212edc159a991678964749586375e9aa8f31f
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,135,0xf452ed4d,83490,70923,0xcac2d49ee0f8aadf7c3eb22f9b73852754570078e94ace14f4502c8d297c6385
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,136,0xf452ed4d,80015,67764,0x2c8a638c5863fd9194d34285586a408b379a4def78b6aaa49bf6839a04434be0
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,137,0xf452ed4d,80001,67752,0xc3ebbec770e6ae9e9a6ec913279ac44192b59ef96dd174d10a7a5ad1f5e3a0ee
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,138,0xf452ed4d,80015,67764,0x0116df2e2be2cec3dd8d9adc7b521484ed3fa6caa0da58b7731afd80e984faab
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,139,0x6fb003da,515758,328341,0xc4596b4e41c7c5953229c561299ee88f1caa2f9def2dc9ccd89ad8d0a3d4033d
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,140,0x64778c1f,112951,85380,0x90bba374eb8426e2e671967e9481b8fa5670bba5dfa4e0f6c555a9b5dd7742e2
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,141,0xf452ed4d,80015,42787,0xc230109578893ba4a5559baab878d797a3c78fa715cd3a515b6f5ccc9ba669a6
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,142,0xf452ed4d,80015,62964,0xb6dec417b36a2002df4f5110f8f1c628b574c858b67a038bebf81e68b1cbc810
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,143,0x64778c1f,112936,85368,0x0dc0a5c1d4b7818fbaaff0620322e20327d728e79de7717892ec323c6e150d24
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,144,0xf452ed4d,80001,67752,0xfa626b5e52e2182dc458b5a5fb05c1841c4414bb578bbf716f642dd7d7f4064b
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,145,0xf452ed4d,80015,62964,0x2b4bd45aa166a7b7f24c888eddb3c5dde003a4d446369a043b83ace1bbf3590a
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,146,0xf452ed4d,80015,67764,0xe5cb287269e360736a0da7c9d86a75ceaa3a2d7ef71b8de8cd47247c6ee32c54
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,147,0xf452ed4d,80041,67788,0xe4adcaf3adaf14c5483290f0ea45feb30ed998014e314d665d58666d7bee0403
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,148,0xf452ed4d,80015,67764,0x73fb1f72ceafe9031fd1b9412f2ba51c90e7bcfbfa3c8276faa0b7c9a0e75176
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,149,0xf452ed4d,80015,67764,0x2246dc38ebf1067c9908ed3b909b22136738ce74313450f19188bcee03356701
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,150,0xf452ed4d,80015,67764,0x6c3517da47271c40173e90685ed96135c0c57325760d4c8a47f38c7b28394ca6
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,151,0xf452ed4d,80041,67788,0x7dc2a02632ee1ee8e27da1d282e03ef3b5556066671f76c3b5a21a134b09e6bd
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,152,0xf452ed4d,80015,67764,0x65f442d579dce837181b05b77f2c0d9fa6fb11a5aaaed5c18fc41d8835109242
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,153,0x6fb003da,643888,608384,0x5db4aa64619ed89e34bae5e138841e2939dcbf4ccb2a3c0a6248aa89469e599a
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,154,0x6fb003da,647522,641654,0x4babf89072bbfae3248ad41cbf1f0f3102203ad8bf0d57791d0cf110d7e28420
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,155,0x6fb003da,647522,641654,0x35ef02fd0034993fc5f83023f45fd919b0a08bf8805818f97d15dc46362b0a2f
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,156,0x6fb003da,647522,641654,0xbb50648bb025953c6f98ced35a8a73ff2d87e3f35081b9403dbe7544311f4670
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,157,0x6fb003da,455233,424757,0x9131e6154adc65455cf7477260f16acdaf548d8be93a4aae047b4facee5c92ae
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,158,0x64778c1f,112936,30759,0xe5c9f794164b427cea53153d48d07cb8a4df1c13b2a16550b6905b3b46d8d4e0
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,159,0x6fb003da,1137905,875289,0xe2478985e7b99e2579044e5f091022749f4ad385b67728f057f9b1988c21a319
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,160,0x64778c1f,90349,85368,0xba16289f9ad233f75a5d0cb4f3375f9fea89c278b7f6a0ce4a210c910debbc1f
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,161,0xf452ed4d,80015,62964,0x3e998c88e5f8027ead07a3e2e28e5dfbb8f3cdbd48b8da58e7a04ed39a388cae
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,162,0x64778c1f,90385,85404,0x9fc499371cb4b765f9e1b8f578cfecfe585449e1a6a385c668d23462671cf88d
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,163,0x6fb003da,364204,364204,0x28c7a470ec1498b212505a1ae7154beb2375884c23b6f0f133335b8c0bfdb3f9
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,164,0x0421caf0,103537,84350,0xa3ac166cd09ec4499a5f3d7dd6096145f31d83bfd204ce9a860e731a976ef916
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,165,0x6fb003da,364522,364522,0xe4d35c77e24e2133244ffb9c33d144eb0fe085e138dd5f7fa17ce2fd3b3ac8f2
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,166,0x64778c1f,112620,30795,0x2641422861a9e99f882ed56552c24f043ef24793ceeaa7b0184ed21221f7634e
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,167,0x64778c1f,112620,107639,0xb50ab081fec0bed1aca2ffd83766c330d23f8bf1afce0c77a3845f6bd2de45aa
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,168,0x6fb003da,566608,541727,0x37785de6eae044708e559669db092a877fa1e01783e961fbddb393091aa25358
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,169,0xf452ed4d,80015,62964,0x5856f11672d796d19fc6ad44fd1136840af38df2444a5ea0341071c95e3ca2ff
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,170,0xf452ed4d,80041,67788,0x4893bd89e9b126f8642282500ca6498efcf0045c9ebcd597d772f5f49c113b8c
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,171,0x6fb003da,465168,400487,0x3ce832725dc01269c41045682824122a0a5b4000d825cd73ff1cb37a5a44aca2
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,172,0xf452ed4d,80028,62976,0x8476a3d89d6469faec980d7eb2bb34753db82454f4621f6557d68eb674467e5a
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,173,0x64778c1f,85053,80072,0x2d095d8409734b24a37e8937cdd156fc1dad5d1dacf18a02f1bfc4f7d90c7dbb
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,174,0x6fb003da,436296,347292,0x36d6e129c35c4a867f614b2643c4918cef0c87b899efbf62f5adfba2c065220d
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,175,0xf452ed4d,80054,67800,0x455cb9a20ba782e1728dc48a8575f90d0b9d6c55f646de7cfe53a5d3d04b6d0b
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,176,0xf452ed4d,80054,63000,0x3dd8709e3a5eff322fc74f66c824c32f6176aae2e25a7d692ca6b6f4d982930c
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,177,0xf452ed4d,80041,67788,0x2215c14643bb1ec487b25c5d2b06c3d04ba2cfa784dd4a3237fcb01dc86fbdf9
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,178,0xf452ed4d,80041,62988,0x9190de55d7f1450d87ec58ceb576798a6d2ea774e8378bf15b689a53fcbc3bc9
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,179,0xf452ed4d,80028,62976,0xa32581562158a96f8ebec5de4ebf11119fa004d421affd1f690b871f214a0a4b
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,180,0xf452ed4d,80081,63024,0xf4d385a0035ab687b1a37374769529c84df8311b4c433069010398198a49e6c9
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,181,0x64778c1f,95520,90539,0x93f33026c070f1979784f164417aa398becb24a865df564f6b2f3065bcadb10d
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,182,0x6fb003da,265003,217422,0x5fa6bba2b2a2c75abcea95de5b4773bef330b8b884ea0e8a3cfe61390c45cdee
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,183,0x6fb003da,447509,356263,0x2e3f06e3386a2f524eeb805a25344f898778aa126b045b64d2a6545da1d54740
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,184,0x6fb003da,395940,371059,0x337bcc4b3cf351add1c178ae8b20ad0c0e39671e76cb5df6f6b9b0b15f837b45
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,185,0x6fb003da,272836,225255,0x29a7a4d602a113396e28f45e2125636767e45bac57ac7860babcf74b42e62f64
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,186,0x6fb003da,402624,400058,0xd8d138c1b3e4a4b332369b8419ba3aaf3bdb9023bea3c7e767c38e7837dd1205
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,187,0x6fb003da,445877,354957,0xad3e06e637878a316b56a22d2e7c6c5066e93dcc6a0cfa828831968e7599918d
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,188,0xf452ed4d,80081,63024,0x1f0a7b6f23aee246e431dcc417b4efa5ce24439ad92f67c93982785485f7d21a
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,189,0xf452ed4d,80067,63012,0x3db39f5c952e700978e1a386e88a315b8d90c9b4cd84a7fffb1fcd6cbd04ca2d
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,190,0xf452ed4d,1000000,63000,0x66dcf0f0bc5b73d7b5bf55688e407b3457054cc638e5701848ea1a6a9219c2fc
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,191,0xf452ed4d,83516,70947,0xc9ac33d5b6b509821f14a9123fdf19c5cfb845c158e9bc3bca297add7ada7512
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,192,0xf452ed4d,80015,62964,0x3cebfe6b5e6ae17e6b6a3d1b2f7a6a462ff2405ca6556cd06b2ac66bb6121c23
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,193,0xf452ed4d,83516,70947,0x69ede8ed3e88a79846398340abe402efbd90017fce3b24ea15a03d23d580caf3
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,194,0xf452ed4d,83503,70935,0xc5448ee99dfcde6da4a70f8d58cb3fd7c69292b2c385a92a428d5189054900d9
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,195,0xf452ed4d,83503,70935,0xd2e70f783596c88d5adb5a19cc436a083a02966239a9ea4b4cb0ff9296bee23e
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,196,0xf452ed4d,83503,70935,0x1d446914d5344fe9aa4d5d28d834f8dc004fd9854554f5f7c594e2d7eb219c5a
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,197,0xf452ed4d,83503,70935,0xe0be575fe4ffa110bfe6b7fe89560d1723774d45bf9983f9c504b0904216e059
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,198,0xf452ed4d,83516,70947,0xcfa6a3e2b6bf215d9b21363a97194d2753d589d055bb6b03d3deca67b476c71d
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,199,0xf452ed4d,83490,70923,0x939bd0cfac52204829fa2f3579acd6e0dcc4eec8c191a081683ac4ed0fa98374
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,200,0xf452ed4d,83490,70923,0x08493e5fdbf12eac7e4f4717dd81b786f6394f5f5f277d17abe4d41cb3b08e07
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,201,0xf452ed4d,80028,62976,0x9f75e726c8ed26fbbd77bdda3921c9734b92aa3bcc20db7972dc7dec34513877
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,202,0xf452ed4d,80067,63012,0x9d871b4ff82fd6ade4052f6370be8b4382e852c2eef10c03d2b64ebdd2151063
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,203,0x6fb003da,448415,356988,0xf67c75f8c09ff815632e5e500dd7f94360855adda5bbfb9116096c7acc1dc2a2
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,204,0x64778c1f,95520,90539,0xb89613873fb0f0716101e0fa4604df72e04803ee94112ecc4794a6dbdb7a7ac6
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,205,0x64778c1f,95520,90539,0xa5d7227ffc2ec6ff0c9cddb87e7805d9a5647dafe5af6187dadec0d02b317dde
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,206,0xf452ed4d,83490,70923,0x1ed1f3066d90f83e3c612fba85dfeea8c1b42aa5d7413d8f5ebd4e0b28c5751d
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,207,0xf452ed4d,83516,70947,0x95059ed5d7fdaaac42477a14c035beca8aec6d7cc6896b493b5880154153f1fe
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,208,0xf452ed4d,83542,70971,0x49e6dd66ee2b9816dad949183241c3130c59004f1c0e94b40392ab9188d11da0
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,209,0xf452ed4d,83529,70959,0x2f8541f40d5948b2b41751ec180d637fc4637b2e2341eb16824dfd681f54d70f
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,210,0x6fb003da,442740,352448,0xe65348872947a10f478ca57b4921ad245278935f1bfc89890f5290bb96f14024
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,211,0x6fb003da,442746,352452,0xc486637fefd853c8a12defe5bb92e7be80a6f7cde43217917f874bccdc943ed6
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,212,0x64778c1f,95520,90539,0x71c7e3ec55cae30e891b5ccfa95cbbaea44fb0be7230ed59b98d509b9fce7f31
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,213,0xf452ed4d,83516,66147,0xb5f3989ddac97197f69c958b753f18205d44c81f695d0c356611336dd69a78b4
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,214,0xf452ed4d,1000000,66111,0xa3d973ad7fd43db013024c263d891ff2a071c8377d890e8bc922ef4862adcd23
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,215,0x6fb003da,462386,433079,0x5331ac6d50a322137827a9db422b57d79c696eeb48a8b38734aac6728d2513d3
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,216,0xf452ed4d,1000000,62976,0xdadce5b092978eedba589c76e2638a03702e41ccf17ee0980cf7a4dac750882f
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,217,0xf452ed4d,80041,55665,0x24f0b61bffac16888431647d4d3cce6e8013bd5fa8607da0d58f3dd2856e8d9e
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,218,0xf452ed4d,80041,55665,0x6e90451578a01d9ea43357ac7412c6a8fc1138dd124396ecd3711ed87c3fad76
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,219,0xf452ed4d,80028,67776,0x805e55e7e3f6ecd6ceace7d57d58d51d4b00234840d76a4a40daceb48e62f4ff
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,220,0x6fb003da,587609,556727,0x748c8158869ce81eb6ca902652a5e25c4c6b6ac9f2852eefc336ab4ea13bcbe4
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,221,0x6fb003da,462924,450276,0x9a3962f7a7aed16c42b65c78251bfa976572706d74cc25a601d895e7a527b4c8
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,222,0x64778c1f,90385,85404,0x0640227045444a885be936fcef2f374a98b9de4dad97a79997fbea3cdc822209
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,223,0x64778c1f,90349,85368,0x54fed6575ca60186b2c37e8bb0a95e4e4d3439386b3bff7859cefb18644bb297
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,224,0x6fb003da,656472,519562,0xecc8bb2ad5cbb94e3fdd785d9afc11ebc3c0fd450db98e90688870e3bcaf812c
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,225,0x64778c1f,95520,90539,0x1ab65a169e4d020b3f748fdad8439c967d1bf65c33a538b679c597c51431034c
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,226,0xf452ed4d,102321,58437,0x2aa3630fd37dc8c7f7b3503dfa3e9cb9d233d7c1532deeaa10d1d7040be0cca8
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,227,0xad7c17ee,56544,32721,0x9d400b2eeaf93d0300bf75d16d4fe58a213b97e02c3d6d70cf99d165346194ad
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,228,0x64778c1f,107449,102468,0x482a8e0a98bdfedad53a83d5931959e581935cfc201d94e20fa6d185079bf45d
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,229,0x6fb003da,391916,321635,0x1d96c512dd4437a45be6e4a3850d0f3029464f919e98de5101798a0560ffd0ad
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,230,0xf452ed4d,80067,67812,0xa3d46a94cc2f6619da441b6624aeabdb58a0a81e986b26b5af5cfe5fc17735a2
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,231,0x6fb003da,383135,312854,0x428cc309159f6639c8daf5d4d353890c60ee9075f6d7f7dfcd3df1c3476ecb7d
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,232,0xf452ed4d,72825,67848,0x4c41abc6efc4862d3314cdfc9710df1a03076a95caa649bc80db7bd466345d8c
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,233,0x6fb003da,449233,357642,0x036cfdf0ba60ad22b7257fb626aa3295407ea60f909e0e8e3e1351281a9ba405
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,234,0x64778c1f,90361,85380,0x08f0277f35de3c75a9bf903c48a6a645ef0203a501e32bb93e62cd97ff5a52ba
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,235,0x64778c1f,107485,102504,0x43ddec0329196e519edb4db16faa2b77d28103e51a10610c5522c4aac96917ed
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,236,0x64778c1f,90349,85368,0x62047c01ab358e8d73b3737cd2636f7f3c0cfaeb36aeac45a63c7d6a37bec028
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,237,0x64778c1f,90349,85368,0xb419fd601f7716cb006b5e5cb0f2065afaaa303bce213b4fb8cfac17d8f69262
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,238,0x64778c1f,90349,85368,0xc90f832978f4d2dff87df9ebf2f2139cf516ee1d0b8fbcf744ad2c650988c689
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,239,0xf452ed4d,83490,66123,0xf383828c5fda3f1c6edcdc38c486427285571cbc2b7fe70e29a1db86dda97470
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,240,0x64778c1f,90433,85452,0xe6e504d89ed583595ded8198d5107934d85bfa1d3bcb752b423be21078a7e31d
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,241,0x6fb003da,211734,167267,0x9d8913ab78b913313499c6ed759279e3d60ff9cb81b36ad44748cc3ea31bc16e
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,242,0x64778c1f,90349,85368,0xec81d252ee9e738cf7d7ba8c9b124417b0117c5631f7676851bf2b00e60dabfa
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,243,0xf452ed4d,80015,62964,0x269b200e08a809cb871429f13f5a8b0054936a37ae81b6795a19477e24358f61
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,244,0x3e28c7d2,211494,167456,0xd201316a4e77d03a82a4b62cac25b2b65b03dc5dac49e11c90c998019738c8ea
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,245,0x0171958a,296397,296397,0x7ecae736516b05bc91d52e852edcee0a123ef232ce2230606d7ebdd89b10b236
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,246,0xf452ed4d,80067,63012,0x1103f7d6834db57a4bcf5ea66cba0a6fb7a752ce4c2f8794270b0cb9973dfec3
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,247,0xf452ed4d,98825,84864,0x7fc6de3eed2a9e93d9fe1843d859327a64157c951580036f87aab9d281c759e8
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,248,0x64778c1f,107485,102504,0x6a235c4ddd13ae2bc410e89bec42787cbc60d9b33cd069884c6ae25f85228fc5
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,249,0x60a06040,4109732,4109732,0xd2d60458710008d4d9ea25b9034c8708793169a18ee9f44f9aef45195e38c205
169,0x21c1e74caadf990e237920d5515955a024031109,0,0x60a06040,4068268,4068268,0x02e4bb0925ff87bc2bff81d4eb240f1aebe90a79a558e931519f53a4e11bfaea
250,0xc21e4ebd1d92036cb467b53fe3258f219d909eb9,0,0x60a06040,4068268,4068268,0x1815f6a8a7f4d246c5fe38455f370b05b9481bc5729362164978cb18f9feab5b
30,0xc21e4ebd1d92036cb467b53fe3258f219d909eb9,0,0x60a06040,4903500,4903500,0xd3f2ed0547cb886e9932d7a5887d65cc0f61339dc1706d655bb4957927371548
42161,0xef300fb4243a0ff3b90c8ccfa1264d78182adaa4,0,0xf452ed4d,1250500,938639,0xdeeaaf2edb826c785a7234dfcf4a0a8d4f99e480cf2604f79bbd2be69f71a991
42161,0xef300fb4243a0ff3b90c8ccfa1264d78182adaa4,1,0xf452ed4d,2355713,1289555,0x9129c02660c6e491abf11ccc569941d64cfbbaaf9372f66f0b0b54be47a76907
42161,0xef300fb4243a0ff3b90c8ccfa1264d78182adaa4,2,0xf452ed4d,2341905,1928606,0x1b48bd54f1e4dcce6159b9fd7b7c56f73d5f336f1c487aa3ee05f84ab7fcc89f
42161,0xef300fb4243a0ff3b90c8ccfa1264d78182adaa4,3,0x64778c1f,1947956,1268609,0x17b1b89acce8cc0f4dac0645532a343b38120adf49a3a15d473378c94a4f4913
42161,0xef300fb4243a0ff3b90c8ccfa1264d78182adaa4,4,0x64778c1f,1947956,1268609,0x8bf6817c1c0ea4ab4cf3b2219979a69f3914f44ad395656f8b293075d892ac8a
42161,0xef300fb4243a0ff3b90c8ccfa1264d78182adaa4,5,0x64778c1f,1635196,1066262,0x8bec088b3f263831ab00e65ea4cc9565d3aeb2a1deafc3928c5ef8393f617789
42161,0xef300fb4243a0ff3b90c8ccfa1264d78182adaa4,6,0x64778c1f,1507460,986241,0x4ab99882b1f5ef4d247c7c069b8ffce0a0b2b45aeee904a2bcf64c24aa05340e
42161,0xef300fb4243a0ff3b90c8ccfa1264d78182adaa4,7,0x0421caf0,3527617,2799643,0x7293e15a5da26d2fceaf52cfa1a9da53c3f5fbc5fc6783065f322046545bfc42
42161,0xef300fb4243a0ff3b90c8ccfa1264d78182adaa4,8,0x64778c1f,1598851,1042748,0x4627f9ce1f256bce16ea777234597a262ccb1436547ae3e47d62e51f0b6ae6ad
42161,0xef300fb4243a0ff3b90c8ccfa1264d78182adaa4,9,0x0421caf0,4473020,3529480,0x1515a9b1ba06f3ad9d8d7af8bf7dbb6ddfa89ffbf915876b6b728f6b95cb0aa5
42161,0xef300fb4243a0ff3b90c8ccfa1264d78182adaa4,10,0x64778c1f,1963832,1278883,0x9054f8f5325b0b3da923e399c4944dcbbad419643ed0ba7de49093ac08467a53
42161,0xef300fb4243a0ff3b90c8ccfa1264d78182adaa4,11,0x64778c1f,2188252,1426104,0xd8506c14258dc8a0518af4111efff352bbcac299b2ac8e5c6c92107e972d84a6
42161,0xef300fb4243a0ff3b90c8ccfa1264d78182adaa4,12,0x64778c1f,2199241,1431184,0xec6399454f13d8ebea3ee7395c026ea8bb33767e592ae74fc370b545773b4bcf
42161,0xef300fb4243a0ff3b90c8ccfa1264d78182adaa4,13,0x64778c1f,2162550,1407441,0xbc9d043ef8979493ca80e65db18adc0ec350efe591c815b3ff0e0181a98f808b
42161,0xef300fb4243a0ff3b90c8ccfa1264d78182adaa4,14,0x64778c1f,2162595,1407477,0xeece1d1db29c017eb87782b7df55647fbe19c8ec87219a49f5e53bb9f5271e08
